FID,id,vejkode,vejnavn,park_id,bydel,stativ_type,stativ_placering,stativ_udformning,cykler_retning,antal_pladser,stativ_tilstand,stativ_ejer,stativ_foto,bemaerkning,reg_metode,reg_dato,rettet_dato,budget,projekt,faerdigmelding,projektbeskrivelse,stativ_fjernet,ogc_fid,wkb_geometry
cykelstativ.6170,8667,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6170,POINT (12.578251224057484 55.682518281121574)
cykelstativ.6171,8666,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6171,POINT (12.578892785436 55.682341418889315)
cykelstativ.6172,8665,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6172,POINT (12.578925475925379 55.68232841242268)
cykelstativ.6173,8664,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6173,POINT (12.578957970203403 55.682315484004846)
cykelstativ.6174,8663,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6174,POINT (12.578990464459947 55.68230255557846)
cykelstativ.6175,8662,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6175,POINT (12.578710275512002 55.682334327955004)
cykelstativ.6176,8661,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6176,POINT (12.578742637495326 55.68232129403812)
cykelstativ.6177,8660,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6177,POINT (12.578806840515648 55.682295435966715)
cykelstativ.6178,8659,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6178,POINT (12.57883952792545 55.682282270931196)
cykelstativ.6179,8658,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6179,POINT (12.578872085212982 55.68226915828576)
cykelstativ.6180,8657,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6180,POINT (12.578937242429705 55.68224374523883)
cykelstativ.6181,8656,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6181,POINT (12.57896917077478 55.68223005638232)
cykelstativ.6182,8655,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6182,POINT (12.57900153258558 55.68221702239753)
cykelstativ.6183,8654,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6183,POINT (12.579163341316075 55.68215185234627)
cykelstativ.6184,8652,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,2025-02-26T12:34:10.255,,,,,2,6184,POINT (12.579195702997472 55.682138818310534)
cykelstativ.6185,8653,8412,Vognmagergade,0,Indre By,Ladcykel,På gadeareal,Enkeltsidet,Vinkelret,2,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6185,POINT (12.579211742011905 55.68211117012084)
cykelstativ.6186,8651,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6186,POINT (12.579324963222971 55.68216323184619)
cykelstativ.6187,8650,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6187,POINT (12.579357590743257 55.682150411108914)
cykelstativ.6188,8649,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6188,POINT (12.579390218242143 55.68213759036303)
cykelstativ.6189,8648,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6189,POINT (12.579423042713472 55.682124692200986)
cykelstativ.6190,8647,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6190,POINT (12.579521007015268 55.682086197664695)
cykelstativ.6191,8646,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6191,POINT (12.579553437413722 55.68207345428326)
cykelstativ.6192,8681,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6192,POINT (12.577914179414945 55.68273814571843)
cykelstativ.6193,8645,8412,Vognmagergade,0,Indre By,Noli,På fortovsudvidelse,Enkeltsidet,Vinkelret,9,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.001,,,,,,2,6193,POINT (12.579506705870537 55.68200395049689)
cykelstativ.6194,514,8412,Vognmagergade,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,15,Ikke registreret,Offentligt, ,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6194,POINT (12.578489284780867 55.68250543160411)
cykelstativ.6195,515,8412,Vognmagergade,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,9,Ikke registreret,Offentligt, ,,Ikke registreret,2001-07-13T00:00:00,2018-08-09T11:04:28.195,,,,,0,6195,POINT (12.579512665897916 55.68200983601314)
cykelstativ.6196,495,8412,Vognmagergade,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,15,Ikke registreret,Offentligt, ,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6196,POINT (12.577864414294073 55.682763270971954)
cykelstativ.6197,8680,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6197,POINT (12.57794726514172 55.682725304179044)
cykelstativ.6198,8679,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6198,POINT (12.577986994651159 55.68270779456495)
cykelstativ.6199,8678,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6199,POINT (12.578113662875177 55.682652644979335)
cykelstativ.6200,8676,8412,Vognmagergade,0,Indre By,Ladcykel,På gadeareal,Enkeltsidet,Ikke registreret,2,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6200,POINT (12.578585772796393 55.68236357515785)
cykelstativ.6201,8675,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6201,POINT (12.578569268726996 55.6823906251738)
cykelstativ.6202,8674,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6202,POINT (12.578537194675873 55.68240349822263)
cykelstativ.6203,8673,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6203,POINT (12.57850479473012 55.682416502053506)
cykelstativ.6204,8672,8412,Vognmagergade,0,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Offentligt, ,,Ikke registreret,2025-02-26T12:11:40.002,,,,,,2,6204,POINT (12.578441436048694 55.682441939420535)
cykelstativ.6205,3811,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6205,POINT (12.562226440535785 55.71278586511165)
cykelstativ.6206,3810,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6206,POINT (12.562359482544574 55.712817186717125)
cykelstativ.6207,3809,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6207,POINT (12.562577388116996 55.712859199137725)
cykelstativ.6208,3808,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6208,POINT (12.562771568410657 55.7128926545129)
cykelstativ.6209,3807,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,4,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6209,POINT (12.563042114814134 55.712943438823714)
cykelstativ.6210,3806,8416,Vognmandsmarken,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,4,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6210,POINT (12.56337514682496 55.713011172707986)
cykelstativ.6211,3805,8416,Vognmandsmarken,0,Østerbro,Andet,På fortov,Enkeltsidet,Skråt 45 grader,25,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,6211,POINT (12.567013225990133 55.71377625894672)
cykelstativ.6212,6726,8424,Voldboligerne,,Indre By,Ikke registreret,På fortov,Dobbeltsidet,Ikke registreret,24,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-02-08T12:48:13.555,2018-08-09T11:04:28.195,,,,,2,6212,POINT (12.597218564715545 55.672457005471074)
cykelstativ.6213,6762,8432,Voldgården,,Indre By,Ikke registreret,På fortov,Enkeltsidet,Ikke registreret,10,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-02-08T12:48:13.555,2018-08-09T11:04:28.195,,,,,2,6213,POINT (12.586102927841058 55.67089539175761)
cykelstativ.6214,6760,8432,Voldgården,,Indre By,Ikke registreret,På fortov,Enkeltsidet,Ikke registreret,8,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-02-08T12:48:13.555,2018-08-09T11:04:28.195,,,,,2,6214,POINT (12.585419535615449 55.67046280003487)
cykelstativ.6215,6761,8432,Voldgården,,Indre By,Ikke registreret,På fortov,Dobbeltsidet,Ikke registreret,24,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-02-08T12:48:13.555,2018-08-09T11:04:28.195,,,,,2,6215,POINT (12.585485482699394 55.67045421589223)
cykelstativ.6216,6763,8432,Voldgården,,Indre By,Ikke registreret,På fortov,Dobbeltsidet,Ikke registreret,24,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-02-08T12:48:13.555,2018-08-09T11:04:28.195,,,,,2,6216,POINT (12.586168875483956 55.67088680724001)
cykelstativ.6217,3658,8452,Vordingborggade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,20,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6217,POINT (12.578963422302055 55.70790407864331)
cykelstativ.6218,3687,8452,Vordingborggade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6218,POINT (12.583344595117826 55.70812107847059)
cykelstativ.6219,3682,8452,Vordingborggade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Vinkelret,35,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6219,POINT (12.583031767117792 55.70812209191005)
cykelstativ.6220,3659,8452,Vordingborggade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,20,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6220,POINT (12.57939769293316 55.70792015610136)
cykelstativ.6221,895,8452,Vordingborggade,0,Østerbro,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6221,POINT (12.578481553790201 55.70799938946425)
cykelstativ.6222,3660,8452,Vordingborggade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6222,POINT (12.580173292929834 55.70790291220804)
cykelstativ.6223,3688,8452,Vordingborggade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6223,POINT (12.583339299053167 55.708087441956735)
cykelstativ.6224,3657,8452,Vordingborggade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6224,POINT (12.578582385791833 55.70791339761617)
cykelstativ.6225,3994,8460,Væbnervej,0,Bispebjerg,Model 32,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,6225,POINT (12.535776102749987 55.712326933382556)
cykelstativ.6226,6470,8472,Værnedamsvej,0,Vesterbro-Kongens Enghave,Ikke registreret,På gadeareal,Enkeltsidet,Ikke registreret,21,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-01-31T11:32:48.369,2018-08-09T11:04:28.195,,,,,2,6226,POINT (12.550487447057419 55.67345120006342)
cykelstativ.6227,1576,8472,Værnedamsvej,0,Vesterbro-Kongens Enghave,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,20,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,6227,POINT (12.550120879036937 55.6734051114473)
cykelstativ.6228,7423,8480,Vølundsgade,,,Noli,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-05T10:53:51.502,2018-08-09T11:04:28.195,,,,,2,6228,POINT (12.55022939123295 55.700873470933615)
cykelstativ.6229,7424,8480,Vølundsgade,,,Noli,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-05T10:53:51.502,2018-08-09T11:04:28.195,,,,,2,6229,POINT (12.550364609618521 55.700952963961704)
cykelstativ.6230,7425,8480,Vølundsgade,,,Noli,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-05T10:53:51.502,2018-08-09T11:04:28.195,,,,,2,6230,POINT (12.550296334838118 55.70091363390613)
cykelstativ.6231,7426,8480,Vølundsgade,,,Noli,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-05T10:53:51.502,2018-08-09T11:04:28.195,,,,,2,6231,POINT (12.550413711372057 55.700982522390824)
cykelstativ.6232,6379,8496,Zinnsgade,0,Indre By,Model 32,På fortov,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-01-26T16:41:14.11,2018-08-09T11:04:28.195,,,,,2,6232,POINT (12.577543051703577 55.69418680629426)
cykelstativ.6233,6378,8496,Zinnsgade,0,Indre By,Model 32,På fortov,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-01-26T16:41:14.11,2018-08-09T11:04:28.195,,,,,2,6233,POINT (12.577475622014724 55.69421951620543)
cykelstativ.6234,1277,8500,Æbeløgade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6234,POINT (12.564239108640479 55.71097453048678)
cykelstativ.6235,1276,8500,Æbeløgade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,25,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6235,POINT (12.564392087535587 55.71091625376531)
cykelstativ.6236,1278,8500,Æbeløgade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6236,POINT (12.56402345075354 55.71105026287719)
cykelstativ.6237,3307,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6237,POINT (12.54544055391524 55.69843457666388)
cykelstativ.6238,3304,8520,Ægirsgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6238,POINT (12.545253364043305 55.69858153578763)
cykelstativ.6239,3305,8520,Ægirsgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6239,POINT (12.545330637228405 55.698644009673565)
cykelstativ.6240,3260,8520,Ægirsgade,0,Nørrebro,Andet,På fortov,Dobbeltsidet,Vinkelret,2,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6240,POINT (12.548038320316241 55.70055789504307)
cykelstativ.6241,3257,8520,Ægirsgade,0,Nørrebro,Andet,På fortov,Dobbeltsidet,Vinkelret,2,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6241,POINT (12.5482820526819 55.70070547948926)
cykelstativ.6242,3308,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6242,POINT (12.545472537076432 55.69847139731981)
cykelstativ.6243,3256,8520,Ægirsgade,0,Nørrebro,Andet,På fortov,Dobbeltsidet,Vinkelret,2,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6243,POINT (12.54834012263005 55.70073961876233)
cykelstativ.6244,5062,8520,Ægirsgade,0,,NO,På gadeareal,Enkeltsidet,Vinkelret,7,Ikke registreret,Offentligt,,,Ikke registreret,2012-05-16T14:40:26,2018-08-09T11:04:28.195,,,,,0,6244,POINT (12.546255642417462 55.69929908713154)
cykelstativ.6245,3301,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6245,POINT (12.544828244798492 55.698171652734516)
cykelstativ.6246,3300,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6246,POINT (12.54485223717197 55.698198211431446)
cykelstativ.6247,3299,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,2,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6247,POINT (12.544758115297576 55.69809913533548)
cykelstativ.6248,3298,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6248,POINT (12.544671130437274 55.698024270059086)
cykelstativ.6249,3297,8520,Ægirsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6249,POINT (12.544645237083405 55.69799670751104)
cykelstativ.6250,3291,8520,Ægirsgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6250,POINT (12.546226272463652 55.69916729120893)
cykelstativ.6251,3290,8520,Ægirsgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,12,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6251,POINT (12.546162079357627 55.6991095614363)
cykelstativ.6252,1205,8520,Ægirsgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,Privat,,Tvivl om det er KK´s inventar,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6252,POINT (12.544503217173459 55.697872280007495)
cykelstativ.6253,1156,8520,Ægirsgade,0,Nørrebro,NO,På gadeareal,Enkeltsidet,Vinkelret,10,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6253,POINT (12.549979274649177 55.70147388410686)
cykelstativ.6254,1159,8520,Ægirsgade,0,Nørrebro,NO,På plads,Enkeltsidet,Vinkelret,6,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-31T00:00:00,2018-08-09T11:04:28.195,,,,,0,6254,POINT (12.549387569591953 55.70124269182213)
cykelstativ.6255,1163,8520,Ægirsgade,0,Nørrebro,NO,På plads,Enkeltsidet,Vinkelret,9,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-31T00:00:00,2018-08-09T11:04:28.195,,,,,0,6255,POINT (12.549200983596123 55.70127393503232)
cykelstativ.6256,1157,8520,Ægirsgade,0,Nørrebro,NO,På gadeareal,Enkeltsidet,Vinkelret,10,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,6256,POINT (12.549824441464425 55.701384538029004)
cykelstativ.6257,1168,8520,Ægirsgade,0,Nørrebro,NO,På plads,Enkeltsidet,Vinkelret,8,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-31T00:00:00,2018-08-09T11:04:28.195,,,,,0,6257,POINT (12.548887914597355 55.701108635182806)
cykelstativ.6258,3250,8520,Ægirsgade,0,Nørrebro,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6258,POINT (12.548997034749696 55.70100846241124)
cykelstativ.6259,3303,8520,Ægirsgade,0,Nørrebro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,6,Ikke registreret,Offentligt,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,6259,POINT (12.54512311687152 55.6983519757313)
